time_s,x_m,y_m,speed_mps
4.5,0.99,0.5453020915054276,0.22000000000000064
4.6000000000000005,1.0120000000000002,0.547317986194183,0.22000000000000064
4.7,1.034,0.5487734750888186,0.21999999999999975
4.800000000000001,1.0560000000000003,0.5496670678958844,0.21999999999999975
4.9,1.078,0.5499978496544267,0.22000000000000064
5.0,1.1,0.5497654816728279,0.22000000000000064
5.1000000000000005,1.122,0.5489702018755972,0.21999999999999975
5.2,1.1440000000000001,0.5476128245597568,0.21999999999999975
5.300000000000001,1.1660000000000001,0.5456947395610726,0.21999999999999975
5.4,1.1880000000000002,0.5432179108309843,0.21999999999999975
5.5,1.21,0.5401848744256902,0.21999999999999975
5.6000000000000005,1.2320000000000002,0.5365987359094476,0.22000000000000064
5.7,1.254,0.5324631671747464,0.21999999999999975
5.800000000000001,1.2760000000000002,0.5277824026826115,0.21999999999999886
5.9,1.298,0.5225612351268857,0.21999999999999975
6.0,1.32,0.5168050105269287,0.22000000000000064
6.1000000000000005,1.342,0.5105196227537617,0.22000000000000064
6.2,1.364,0.5037115074952575,0.21999999999999975
6.300000000000001,1.3860000000000001,0.49638763566655886,0.21999999999999975
6.4,1.4080000000000001,0.48855550627247085,0.21999999999999975
6.5,1.43,0.4802231387291341,0.21999999999999975
6.6000000000000005,1.4520000000000002,0.47139906465284453,0.21999999999999975
6.7,1.474,0.46209231912442333,0.21999999999999886
6.800000000000001,1.4960000000000002,0.4523124314380835,0.21999999999999975
6.9,1.518,0.44206941534426525,0.21999999999999975
7.0,1.54,0.4313737587964309,0.21999999999999975
7.1000000000000005,1.562,0.42023641321231675,0.22000000000000064
7.2,1.584,0.4086687822606378,0.21999999999999886
7.300000000000001,1.606,0.3966827101847282,0.22000000000000064
7.4,1.6280000000000001,0.38429046967507047,0.21999999999999886
7.5,1.65,0.37150474930313304,0.21999999999999886
7.6000000000000005,1.6720000000000002,0.3583386405293812,0.22000000000000064
7.7,1.694,0.34480562429876704,0.22000000000000064
7.800000000000001,1.7160000000000002,0.33091955723741734,0.21999999999999886
7.9,1.738,0.3166946574646621,0.21999999999999886
8.0,1.76,0.30214549003491964,0.22000000000000064
8.1,1.782,0.2872869520243561,0.22000000000000064
8.200000000000001,1.8040000000000003,0.27213425727757945,0.22000000000000064
8.3,1.826,0.25670292082999363,0.22000000000000064
8.4,1.848,0.24100874302175546,0.22000000000000064
8.5,1.87,0.22506779331960952,0.21999999999999886
8.6,1.892,0.20889639386315714,0.21999999999999886
8.700000000000001,1.9140000000000001,0.19251110275241082,0.22000000000000064
8.8,1.9360000000000002,0.1759286970937489,0.22000000000000242
8.9,1.9580000000000002,0.15916615582162238,0.22000000000000064
9.0,1.98,0.14224064231361097,0.21999999999999886
9.1,2.002,0.1251694868166229,0.22000000000000064
9.200000000000001,2.0240000000000005,0.1079701687022377,0.22000000000000242
9.3,2.0460000000000003,0.09066029856935694,0.21999999999999886
9.4,2.068,0.07325760021248874,0.21999999999999886
9.5,2.09,0.055779892474131024,0.22000000000000064
9.600000000000001,2.1120000000000005,0.03824507099983457,0.22000000000000242
9.700000000000001,2.1340000000000003,0.020671089914625736,0.21999999999999886
9.8,2.156,0.003075943439550323,0.21999999999999886
9.9,2.178,-0.014522352532836569,0.22000000000000242
10.0,2.2,-0.03210577888516905,0.22000000000000064
10.100000000000001,2.2220000000000004,-0.049656331725273374,0.22000000000000064
10.200000000000001,2.244,-0.0671560408205789,0.21999999999999886
10.3,2.266,-0.08458698799806849,0.22000000000000064
10.4,2.2880000000000003,-0.10193132549091954,0.22000000000000064
10.5,2.31,-0.1191712942130588,0.21999999999999886
10.600000000000001,2.3320000000000003,-0.1362892419429155,0.21999999999999886
10.700000000000001,2.354,-0.1532676413977516,0.22000000000000064
10.8,2.3760000000000003,-0.17008910818007014,0.22000000000000064
10.9,2.398,-0.1867364185777178,0.21999999999999886
11.0,2.42,-0.20319252719946243,0.21999999999999886
11.100000000000001,2.442,-0.2194405844279829,0.22000000000000064
11.200000000000001,2.4640000000000004,-0.23546395367240527,0.22000000000000242
11.3,2.486,-0.2512462284027189,0.21999999999999886
11.4,2.508,-0.2667712489486293,0.21999999999999886
11.5,2.53,-0.2820231190456481,0.22000000000000242
11.600000000000001,2.5520000000000005,-0.2969862221114794,0.22000000000000064
11.700000000000001,2.5740000000000003,-0.3116452372360345,0.21999999999999886
11.8,2.596,-0.3259851548687069,0.21999999999999886
11.9,2.618,-0.33999129218683893,0.22000000000000064
12.0,2.64,-0.3536493081296499,0.22000000000000242
12.100000000000001,2.6620000000000004,-0.3669452180822297,0.21999999999999886
12.200000000000001,2.684,-0.3798654081945611,0.21999999999999886
12.3,2.706,-0.39239664932091417,0.22000000000000242
12.4,2.728,-0.4045261105653348,0.22000000000000242
12.5,2.75,-0.41624137241936054,0.21999999999999886
12.600000000000001,2.7720000000000002,-0.42753043947851416,0.22000000000000064
12.700000000000001,2.794,-0.4383817527245457,0.22000000000000064
12.8,2.8160000000000003,-0.4487842013608623,0.22000000000000064
12.9,2.838,-0.45872713418900873,0.21999999999999886
13.0,2.86,-0.468200370514566,0.21999999999999886
13.100000000000001,2.882,-0.4771942105712926,0.22000000000000242
13.200000000000001,2.9040000000000004,-0.48569944545283733,0.22000000000000064
13.3,2.926,-0.4937073665418548,0.21999999999999886
13.4,2.948,-0.501209774426869,0.22000000000000064
13.5,2.97,-0.5081989872977534,0.22000000000000064
13.600000000000001,2.9920000000000004,-0.5146678488112344,0.21999999999999886
13.700000000000001,3.0140000000000002,-0.5206097354183604,0.21999999999999886
13.8,3.036,-0.5260185631464381,0.22000000000000064
13.9,3.0580000000000003,-0.5308887938284884,0.22000000000000064
14.0,3.08,-0.5352154407738456,0.21999999999999886
14.100000000000001,3.1020000000000003,-0.5389940738740929,0.21999999999999886
14.200000000000001,3.124,-0.5422208241391064,0.22000000000000064
14.3,3.1460000000000004,-0.5448923876585628,0.22000000000000064
14.4,3.168,-0.547006028984855,0.21999999999999886
14.5,3.19,-0.5485595839339513,0.21999999999999886
14.600000000000001,3.212,-0.5495514618013311,0.22000000000000242
14.700000000000001,3.2340000000000004,-0.5499806469907267,0.21999999999999886
14.8,3.2560000000000002,-0.5498467000540057,0.21999999999999886
14.9,3.278,-0.5491497581411272,0.21999999999999886
15.0,3.3,-0.5478905348597124,0.22000000000000242
15.100000000000001,3.3220000000000005,-0.5460703195443726,0.21999999999999886
15.200000000000001,3.3440000000000003,-0.5436909759365433,0.21999999999999886
15.3,3.366,-0.5407549402761758,0.21999999999999886
15.4,3.388,-0.5372652188072403,0.22000000000000242
15.5,3.41,-0.5332253846995949,0.21999999999999886
15.600000000000001,3.4320000000000004,-0.5286395743903717,0.21999999999999886
15.700000000000001,3.454,-0.5235124833486272,0.21999999999999886
15.8,3.476,-0.5178493612675911,0.21999999999999886
15.9,3.498,-0.5116560066894399,0.21999999999999886
16.0,3.52,-0.5049387610680969,0.21999999999999886
16.1,3.5420000000000003,-0.4977045022761363,0.22000000000000242
16.2,3.564,-0.4899606375624435,0.21999999999999886
16.3,3.5860000000000003,-0.48171509596783924,0.21999999999999886
16.400000000000002,3.6080000000000005,-0.4729763202064343,0.21999999999999886
16.5,3.63,-0.46375325802102924,0.21999999999999886
16.6,3.652,-0.45405535302140526,0.22000000000000242
16.7,3.674,-0.44389253501489523,0.21999999999999886
16.8,3.696,-0.43327520983912765,0.21999999999999886
16.900000000000002,3.7180000000000004,-0.422214248707358,0.21999999999999886
17.0,3.74,-0.41072097707729677,0.22000000000000242
17.1,3.7620000000000005,-0.39880716305483,0.21999999999999886
17.2,3.784,-0.3864850053445077,0.2199999999999953
17.3,3.806,-0.3737671207591342,0.21999999999999886
17.400000000000002,3.8280000000000003,-0.36066653130125825,0.22000000000000242
17.5,3.85,-0.3471966508297765,0.21999999999999886
17.6,3.8720000000000003,-0.3333712713253158,0.21999999999999886
17.7,3.8939999999999997,-0.31920454876845034,0.21999999999999886
17.8,3.9160000000000004,-0.3047109886452122,0.22000000000000242
17.900000000000002,3.9380000000000006,-0.28990543109474537,0.21999999999999886
18.0,3.96,-0.2748030357142964,0.21999999999999822
