time_s,x_m,y_m,speed_mps
7.6000000000000005,1.5367043890364782,0.33456961529825907,0.17254625192498363
7.7,1.5772448544929802,0.3381913996674831,0.29041379515814647
7.800000000000001,1.5947871480681073,0.3345735143314609,0.1697882963276447
7.9,1.6112025137585093,0.31202622630403015,0.14999866226038172
8.0,1.6247868805201835,0.2886704708596508,0.2629099757463802
8.1,1.6637845089077852,0.30145304092447667,0.19866507766130326
8.200000000000001,1.6645198960524437,0.2551283644515588,0.18125827409046913
8.3,1.700036163725878,0.26305398185720036,0.31141223958589137
8.4,1.7268023439696216,0.243417330142111,0.12220340984855227
8.5,1.7244768456955883,0.21561096943127364,0.14469256653256046
8.6,1.7557408572761337,0.23063084431275388,0.22048609882140724
8.700000000000001,1.7685740654598696,0.2059878288816243,0.2307308779407684
8.8,1.8018870328642873,0.1733950924040072,0.32181167792763965
8.9,1.8329364010453975,0.17998342794817496,0.2800480768454534
9.0,1.8578966482333776,0.15274700795073765,0.0771684170576723
9.1,1.848370084456932,0.12006897604148777,0.10492779860426715
9.200000000000001,1.8788822079542318,0.11943988410697014,0.30813438144857486
9.3,1.9099969607466474,0.11551731216182273,0.2950408663125703
9.4,1.9378903812167456,0.10449043940151048,0.19757462203789622
9.5,1.9495118851542264,0.08323131755735029,0.11584701401264752
9.600000000000001,1.961059784019275,0.0660602676364887,0.20390483461436837
9.700000000000001,1.9902928520771,0.05533923357539146,0.23804931186439227
9.8,2.0086696463921534,0.03127222064362216,0.18883311071897602
9.9,2.028059474220895,0.03197175940195533,0.18015392409733977
10.0,2.0447004312116213,0.0036325013012118686,0.23250801913324537
10.100000000000001,2.0745610780475445,-0.010651133306417161,0.25056202899652646
10.200000000000001,2.094812837010927,-0.023726678082170855,0.18965824465922587
10.3,2.1124927269793896,-0.05893502510841605,0.18768529735734063
10.4,2.132349896482395,-0.07077069746670304,0.16119070228146626
10.5,2.144730867435683,-0.059889850549137494,0.19828849090236744
10.600000000000001,2.172007594662869,-0.09012741486467184,0.30852264967545295
10.700000000000001,2.2064353973707735,-0.113390026620076,0.22069269641101563
10.8,2.216146133945072,-0.12166131468480157,0.10302212047260895
10.9,2.2270398214652953,-0.14719589867344995,0.26986804255269625
11.0,2.270119742455611,-0.1536117509573544,0.2876665090128441
11.100000000000001,2.284573123267864,-0.1803480037234891,0.23981376886696282
11.200000000000001,2.318082496229003,-0.18429744864177525,0.19015787043635157
11.3,2.322604697355134,-0.2216277303658386,0.10608913569291722
11.4,2.3393003233675866,-0.20162794304197817,0.14846172527330914
11.5,2.3522970424097958,-0.2384609513391678,0.2802769179646205
11.600000000000001,2.395355706960512,-0.26577456485776135,0.36955424847064045
11.700000000000001,2.4262078921039247,-0.2637528809737823,0.12307706770848803
11.8,2.4199711205022094,-0.27954413336402684,0.0802040338714125
11.9,2.442248698878207,-0.28703272385419143,0.2655529494358486
12.0,2.473081710389379,-0.3161036669083516,0.2015376881924329
12.100000000000001,2.4825562365166935,-0.3108062340493529,0.1741981133734214
12.200000000000001,2.507921333064063,-0.28501064638016094,0.22808830943885106
12.3,2.5281738984044635,-0.3564443579003474,0.22736869017137096
12.4,2.553395071098337,-0.3493309858206767,0.26665424571371155
12.5,2.5815047475472057,-0.3690591903656539,0.20207234809687336
12.600000000000001,2.5938095407177117,-0.3746177872167194,0.20183166609517933
12.700000000000001,2.6218710807662413,-0.40990897320732955,0.19118974057142601
12.8,2.6320474888319967,-0.41284570386166175,0.18522353759773225
12.9,2.6589157882857877,-0.40400102552117223,0.14013453225948957
13.0,2.6600743952838943,-0.42006759316598347,0.137758135899805
13.100000000000001,2.6864674154657493,-0.4096693131010778,0.32623356008780036
13.200000000000001,2.7253211073014545,-0.4470213744533593,0.24325994670961748
13.3,2.735119404807673,-0.4453179926975988,0.20022806043163577
13.4,2.7653667193877816,-0.4208701979053449,0.2541677461542253
13.5,2.7859529540385175,-0.47298893101108347,0.23856255739056742
13.600000000000001,2.8130792308658954,-0.4821734390294367,0.21964859219445998
13.700000000000001,2.8298826724774098,-0.47881724116388025,0.19665649967718934
13.8,2.852410530801333,-0.4855344377690791,0.1719267843863861
13.9,2.8642680293546867,-0.4810026842554287,0.14025693893082014
14.0,2.880461918587497,-0.4952335079908661,0.1840725021175409
14.100000000000001,2.9010825297781953,-0.511041946942545,0.21727764945096695
14.200000000000001,2.9239174484776904,-0.5041083068376668,0.19293718654850345
14.3,2.939669967087896,-0.4791733319281545,0.20649201432673792
14.4,2.9652158513430376,-0.49926888225074917,0.2503584025001846
14.5,2.9897416475879326,-0.5511086330148698,0.24083022156904654
14.600000000000001,3.013381895656847,-0.5221147389378712,0.19901513045754804
14.700000000000001,3.0295446736794425,-0.5330922975088168,0.12185620706163469
14.8,3.037753137069174,-0.5167952464215932,0.21953231342267365
14.9,3.073451136363977,-0.5275015426416063,0.29482914613522127
15.0,3.0967189662962182,-0.5028776273859039,0.25513834196587126
15.100000000000001,3.1244788047571515,-0.5150296932130223,0.2229687243435432
15.200000000000001,3.141312711164927,-0.5151410392475091,0.13974654876842507
15.3,3.1524281145108364,-0.52269557328368,0.1568023817703761
15.4,3.172673187519002,-0.5240146607218847,0.3150343283408503
15.5,3.215434980179006,-0.5175351403397048,0.2680845805656844
15.600000000000001,3.2262901036321385,-0.5036516598721053,0.2017016920144883
15.700000000000001,3.2557753185819034,-0.509854045497748,0.26378026308809766
15.8,3.2790461562497577,-0.5170490046953587,0.10288706042626927
15.9,3.276352730667157,-0.4936035883351801,0.13910099084230865
16.0,3.30686635441822,-0.5021729941076741,0.2599180268576937
16.1,3.3283363360386966,-0.5004924696954055,0.21584171687137754
16.2,3.3500346977924953,-0.5036544723063789,0.2122174088178035
16.3,3.3707798178022568,-0.4950663421219164,0.19456569651398326
16.400000000000002,3.388947837095293,-0.48954912818185076,0.19415708075870697
16.5,3.4096112339539983,-0.5085991421231657,0.14068581687975978
16.6,3.417085000471245,-0.4556021374737743,0.19528678290264168
16.7,3.448668590534526,-0.45326660381447714,0.2390632096030778
16.8,3.4648976423918594,-0.4544501566521432,0.2205275395516253
16.900000000000002,3.4927740984448516,-0.4307045928944595,0.22007093763815888
17.0,3.5089118299194917,-0.42894977459839806,0.22856533782225696
17.1,3.5384871660093036,-0.42027705759528133,0.2603328787897361
17.2,3.560978405677439,-0.44455397472808045,0.19647486455382435
17.3,3.5777821389200684,-0.40737476864810424,0.18875169738544173
17.400000000000002,3.598728745154528,-0.3875254182866848,0.20023817279765765
17.5,3.6178297734796,-0.36355082266414035,0.17830935850887286
17.6,3.6343906168563023,-0.3493724783115329,0.19857008203269189
17.7,3.6575437898861374,-0.34258016949910275,0.2069540731862034
17.8,3.675781431493543,-0.3615210606778924,0.23096753593514308
17.900000000000002,3.703737297073167,-0.3615150253461879,0.2292583790059659
18.0,3.7216331072947355,-0.31554099723008744,0.178958102215691
