2.65320,2.65461,2.66026,2.66854,2.67205,2.67391,2.68060,2.67019,2.68897,2.68048,2.68803,2.69252,2.69106,2.69277,2.69796,2.70693,2.71354,2.71639,2.71003,2.71425,2.71648,2.72770,2.71578,2.73843,2.73109,2.73230,2.74204,2.74920,2.74806,2.75532,2.75281,2.76238,2.76547,2.76040,2.77264,2.76799,2.77052,2.76747,2.77427,2.78367,2.77412,2.78890,2.79009,2.79267,2.78076,2.79638,2.80389,2.79842,2.80654,2.79473,2.81603,1.64603,1.65523,1.63894,1.65415,1.64858,1.65485,1.64445,1.64629,1.66345,1.64502,1.64576,1.64834,1.64386,1.65714,1.66035,2.85578,2.85264,2.87303,2.87565,2.87693,2.88194,2.87279,2.87999,2.87570,2.87849,2.89589,2.88897,2.90968,2.89945
2.66016,2.67179,2.68081,2.67592,2.66870,2.68123,2.69025,2.68204,2.68336,2.69710,2.69484,2.69038,2.69772,2.69847,2.70778,2.70966,2.71890,2.71926,1.24062,1.25444,1.25938,1.25874,1.26418,1.25670,1.25630,1.26958,1.25961,1.25504,1.27615,1.26765,1.27216,1.26761,1.27005,1.27306,1.27984,1.28622,1.27221,1.29251,2.77091,2.77460,2.78807,2.78655,2.78078,2.80407,2.79084,2.80048,2.80320,2.81347,2.80527,2.81705,1.64555,1.65673,1.64542,1.64783,1.66138,1.65190,1.65066,1.66345,1.65217,1.64510,1.65441,1.64291,1.65677,1.65724,1.64656,1.64623,1.65106,2.86508,2.86213,2.87441,2.86175,2.87440,2.87758,2.88136,2.88784,2.88163,2.89553,2.89392,2.89410,2.89280
2.65890,2.67116,2.66622,2.67539,2.68437,2.68720,2.69336,2.68522,2.68349,2.69912,2.69786,2.70574,2.70207,2.71217,2.71308,2.71530,2.71702,2.71939,1.25140,1.25336,1.25994,1.25293,1.26841,1.25936,1.26791,1.26346,1.26452,1.28019,1.26814,1.26434,1.26972,1.27410,1.29093,1.28124,1.28761,1.27799,1.28812,1.29203,2.79081,2.77882,2.78962,2.79082,2.78587,2.79488,2.79642,2.78705,2.80759,2.81024,2.80737,2.80497,1.65888,1.65160,1.65610,1.65846,1.64687,1.65487,1.64855,1.64962,1.64949,1.64999,1.65668,1.65074,1.64908,1.64834,1.65205,1.64463,1.64698,2.86669,2.86660,2.87229,2.87234,2.89102,2.88997,2.88770,2.88768,2.90414,2.89594,2.89648,2.90182,2.90484
2.67646,2.67089,2.68660,2.67171,2.68416,2.67699,2.69690,2.68702,2.69165,2.70055,2.70553,2.69433,2.70192,2.69863,2.71082,2.71239,2.71391,2.71489,1.24768,1.24752,1.25717,1.26510,1.24642,1.25930,1.25949,1.26695,1.26029,1.26712,1.26376,1.27618,1.27460,1.27503,1.28022,1.27852,1.27268,1.28757,1.28773,1.28708,2.78791,2.79231,2.78145,2.78631,2.80328,2.80551,2.79557,2.79592,2.80217,2.80601,2.80250,1.65019,1.64232,1.64274,1.65550,1.64590,1.64957,1.65377,1.65488,1.64798,1.65026,1.64505,1.66048,1.65390,1.64338,1.65002,1.65428,1.65288,1.66098,1.65823,2.86876,2.87446,2.87031,2.88250,2.88491,2.90322,2.89059,2.88044,2.89197,2.89967,2.89446,2.89980
2.66781,2.67505,2.67501,2.67366,2.68673,2.68176,2.68500,2.68272,2.68928,2.70091,2.69029,2.70257,2.71031,2.70674,2.71344,2.70830,2.72586,2.72761,1.25141,1.24147,1.24772,1.26186,1.26828,1.26178,1.26948,1.26035,1.26486,1.26801,1.27254,1.26283,1.27964,1.28394,1.27111,1.27187,1.28410,1.28007,1.27178,1.29285,2.78493,2.78414,2.80268,2.79383,2.79148,2.79961,2.79576,2.80043,2.81032,2.80767,2.81129,1.66001,1.65516,1.65482,1.65317,1.65291,1.65874,1.64988,1.66113,1.64429,1.64847,1.64173,1.64794,1.65311,1.65871,1.64602,1.65003,1.64784,1.64557,1.64286,2.87436,2.86661,2.88066,2.88313,2.88205,2.88293,2.88369,2.90623,2.88995,2.91035,2.90760,2.90482
2.66506,2.68125,2.68838,2.67540,2.68221,2.69331,2.69201,2.70500,2.69258,2.70225,2.69449,2.71758,2.70362,2.69775,2.71325,2.71616,2.73149,2.72097,1.24992,1.25556,1.26352,1.25562,1.26424,1.26311,1.26022,1.26447,1.26617,1.26250,1.27728,1.26369,1.28103,1.28173,1.27744,1.27541,1.28064,1.28684,1.29046,1.28972,2.79195,2.78566,2.79341,2.78559,2.80258,2.80192,2.80151,2.81397,2.81415,2.79610,2.81624,1.64127,1.65640,1.66493,1.64689,1.65045,1.64849,1.65210,1.65387,1.65772,1.64408,1.65943,1.64441,1.65166,1.65695,1.65428,1.64437,1.64579,1.64723,1.64969,2.88288,2.87125,2.88480,2.88866,2.89135,2.89380,2.90311,2.89993,2.90514,2.90638,2.91676,2.89760
2.68169,2.67543,2.67832,2.67718,2.67479,2.68671,2.68788,2.69797,2.68917,2.70959,2.70563,2.70551,2.70574,2.70828,2.70922,2.71573,2.72204,2.72394,1.24151,1.25041,1.24864,1.25696,1.26919,1.26375,1.26012,1.25425,1.25751,1.25788,1.27436,1.26741,1.27438,1.27227,1.27855,1.28841,1.27789,1.28195,1.28116,1.29325,2.78185,2.78420,2.78567,2.78855,2.80283,2.81841,2.80003,2.81471,2.81351,2.80839,2.81634,1.64860,1.64586,1.66158,1.63856,1.65229,1.65199,1.64652,1.65090,1.65527,1.65092,1.65250,1.65416,1.63781,1.65887,1.66367,1.65588,1.65608,1.64155,1.64929,2.87313,2.87748,2.88980,2.88218,2.88922,2.88155,2.89505,2.89954,2.89777,2.90068,2.91932,2.90374
2.66970,2.67415,2.68919,2.69761,2.68999,2.68670,2.69143,2.70339,2.69453,2.71172,2.71450,2.70942,2.71588,2.71950,2.72733,2.71469,2.73109,2.72475,1.24539,1.25262,1.25271,1.25008,1.24842,1.25435,1.27071,1.27578,1.26990,1.27512,1.26690,1.27154,1.27570,1.26951,1.27206,1.28058,1.28008,1.27762,1.28832,1.28642,2.79613,2.79297,2.79420,2.79977,2.80097,2.80099,2.80559,2.81550,2.81788,2.82472,1.63984,1.64764,1.64751,1.65103,1.64729,1.64692,1.65470,1.65107,1.64300,1.65801,1.65598,1.64656,1.65499,1.64559,1.65675,1.64869,1.64518,1.64776,1.64541,1.65115,1.65105,2.88321,2.88266,2.86703,2.89256,2.88362,2.89947,2.90778,2.90564,2.90466,2.90892,2.91220
2.67470,2.67750,2.67846,2.69413,2.68991,2.69874,2.69450,2.69943,2.70098,2.70778,2.71296,2.71244,2.70996,2.71232,2.72996,2.72132,2.72425,2.73779,1.25653,1.25520,1.25160,1.27012,1.26036,1.26328,1.26097,1.25551,1.25799,1.27044,1.27235,1.27056,1.26697,1.26735,1.27603,1.27126,1.28739,1.29092,1.30297,1.29327,2.78844,2.78977,2.77729,2.79743,2.80294,2.81281,2.81367,2.81653,2.81728,2.82297,2.83069,1.64361,1.64726,1.64167,1.65971,1.65778,1.65451,1.64281,1.65104,1.64859,1.65048,1.64887,1.65312,1.64763,1.65513,1.65145,1.64824,1.64933,1.64736,1.65488,2.88037,2.88677,2.88565,2.88209,2.89944,2.89065,2.90407,2.90552,2.89606,2.90333,2.90892,2.91008
2.67291,2.68744,2.68456,2.69131,2.68942,2.69683,2.69349,2.70084,2.70749,2.70727,2.70726,2.70648,2.71701,2.72107,2.72045,2.72038,2.73126,2.74589,1.24819,1.25402,1.25626,1.24060,1.25874,1.25576,1.27031,1.26248,1.26133,1.26669,1.27100,1.26864,1.27368,1.26788,1.27665,1.28465,1.29382,1.28824,1.28763,1.29510,1.45611,1.45998,1.45650,1.44929,1.45155,1.45107,1.45181,1.45120,1.44531,1.43738,1.44597,1.43784,1.45041,1.65003,1.63995,1.65413,1.65520,1.65058,1.66001,1.66123,1.64276,1.65622,1.65265,1.65251,1.65561,1.64568,1.64645,1.64504,1.64547,1.64941,2.87529,2.88073,2.89347,2.89257,2.89830,2.88766,2.89730,2.90167,2.90820,2.90748,2.91960,2.91665
2.68210,2.68508,2.69225,2.68817,2.70073,2.69976,2.70092,2.70325,2.70912,2.71509,2.71767,2.71726,2.72326,2.72171,2.73151,2.72684,2.71755,2.74103,1.25065,1.24497,1.25281,1.25070,1.27060,1.26299,1.25259,1.26728,1.26361,1.27950,1.26368,1.25852,1.27440,1.27391,1.27550,1.26715,1.28456,1.29404,1.27455,1.29503,1.44659,1.46409,1.45262,1.44887,1.45663,1.45316,1.44645,1.45426,1.44694,1.43927,1.46219,1.44790,1.44635,1.65203,1.64064,1.64188,1.64700,1.64688,1.65043,1.65674,1.64716,1.65296,1.65361,1.64350,1.65137,1.64434,1.65638,1.65273,1.65010,1.64196,2.88670,2.88440,2.89624,2.89428,2.89313,2.90655,2.90833,2.90344,2.91697,2.91121,2.91415,2.91974
2.67948,2.68435,2.68904,2.70218,2.70500,2.69745,2.71166,2.70474,2.71028,2.71630,2.71575,2.73149,2.72146,2.71581,2.73383,2.72653,2.73017,2.71705,1.25601,1.25691,1.25879,1.26187,1.26815,1.25972,1.26763,1.25954,1.26388,1.27434,1.27235,1.26400,1.27617,1.27490,1.27309,1.28261,1.27957,1.27458,1.27933,1.29862,1.44091,1.45134,1.45366,1.45384,1.44265,1.44807,1.45085,1.45480,1.44613,1.44302,1.45602,1.45663,1.45222,1.64635,1.65244,1.65066,1.65503,1.64251,1.65070,1.64905,1.64334,1.65129,1.65021,1.64754,1.65238,1.64149,1.64968,1.65259,1.65170,1.65646,2.88079,2.88195,2.89543,2.89973,2.91272,2.90670,2.90076,2.91384,2.90693,2.90608,2.93365,2.92295
2.69029,2.69238,2.70287,2.69670,2.70531,2.69484,2.69565,2.71556,2.71885,2.71606,2.71736,2.72000,2.71787,2.73423,2.73195,2.73404,2.73626,2.74329,1.25303,1.25647,1.24699,1.25906,1.27112,1.25689,1.26123,1.26935,1.27174,1.27175,1.26029,1.27501,1.26690,1.27105,1.28129,1.27823,1.28686,1.30289,1.29066,1.29234,1.44463,1.44614,1.44362,1.44680,1.44345,1.44604,1.44875,1.44400,1.44149,1.44183,1.45272,1.45036,1.45616,1.65627,1.64796,1.65402,1.64136,1.66370,1.65717,1.64871,1.64302,1.65228,1.63878,1.64532,1.65449,1.65045,1.64705,1.65570,1.64377,2.88871,2.88701,2.88792,2.89878,2.89304,2.91341,2.90149,2.91994,2.90444,2.91764,2.90980,2.91195,2.92396
2.69207,2.68335,2.70110,2.69221,2.70079,2.70528,2.70957,2.69821,2.72171,2.71837,2.71545,2.71486,2.71384,2.71883,2.73327,2.73095,2.72921,2.73584,1.25938,1.25002,1.25049,1.26410,1.26077,1.26027,1.25835,1.25469,1.25898,1.26512,1.26868,1.27414,1.27731,1.27734,1.27932,1.27395,1.26907,1.28087,1.28028,1.28408,1.44835,1.44254,1.44334,1.44940,1.45069,1.44606,1.45299,1.44868,1.44388,1.45024,1.46129,1.44595,1.45700,1.65827,1.65899,1.64506,1.66209,1.65070,1.64848,1.64862,1.65361,1.65031,1.64894,1.65770,1.64566,1.64374,1.65476,1.65422,1.65656,2.88257,2.89849,2.89789,2.90858,2.89351,2.90531,2.90533,2.90046,2.90871,2.92276,2.91619,2.91766,2.93021
